,GENDER,How important is attractiveness to you?,How important is sincerity to you?,How important is intelligence to you?,Import_of_Fun,Import_of_Amb,Import_of_Shar,Exp_of_Attr,Exp_of_Sinc,Exp_of_Int,Exp_of_Fun,Exp_of_Amb,Exp_of_Shar
5619,Male,30.0,15.0,15.0,20.0,5.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0
5620,Male,30.0,15.0,15.0,20.0,5.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0
5621,Male,30.0,15.0,15.0,20.0,5.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0
5622,Male,30.0,15.0,15.0,20.0,5.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0
5623,Male,30.0,15.0,15.0,20.0,5.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0
5624,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5625,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5626,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5627,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5628,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5629,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5630,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5631,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5632,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5633,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5634,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5635,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5636,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5637,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5638,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5639,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5640,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5641,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5642,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5643,Male,75.0,5.0,5.0,10.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0
5644,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5645,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5646,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5647,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5648,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5649,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5650,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5651,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5652,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5653,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5654,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5655,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5656,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5657,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5658,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5659,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5660,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5661,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5662,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5663,Male,50.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0
5664,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5665,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5666,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5667,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5668,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5669,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5670,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5671,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5672,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5673,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5674,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5675,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5676,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5677,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5678,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5679,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5680,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5681,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5682,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5683,Male,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0
5684,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5685,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5686,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5687,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5688,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5689,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5690,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5691,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5692,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5693,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5694,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5695,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5696,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5697,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5698,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5699,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5700,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5701,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5702,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5703,Male,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0
5704,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5705,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5706,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5707,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5708,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5709,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5710,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5711,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5712,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5713,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5714,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5715,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5716,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5717,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5718,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5719,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5720,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5721,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5722,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5723,Male,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0
5724,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5725,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5726,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5727,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5728,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5729,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5730,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5731,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5732,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5733,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5734,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5735,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5736,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5737,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5738,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5739,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5740,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5741,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5742,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5743,Male,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,30.0,10.0
5744,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5745,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5746,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5747,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5748,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5749,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5750,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5751,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5752,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5753,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5754,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5755,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5756,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5757,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5758,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5759,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5760,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5761,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5762,Female,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,30.0,0.0,10.0
5763,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5764,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5765,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5766,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5767,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5768,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5769,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5770,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5771,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5772,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5773,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5774,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5775,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5776,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5777,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5778,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5779,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5780,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5781,Female,20.0,20.0,20.0,15.0,15.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0
5782,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5783,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5784,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5785,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5786,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5787,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5788,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5789,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5790,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5791,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5792,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5793,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5794,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5795,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5796,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5797,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5798,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5799,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5800,Female,20.0,10.0,20.0,35.0,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0
5801,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5802,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5803,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5804,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5805,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5806,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5807,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5808,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5809,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5810,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5811,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5812,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5813,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5814,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5815,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5816,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5817,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5818,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5819,Female,25.0,25.0,25.0,10.0,10.0,5.0,80.0,0.0,10.0,10.0,0.0,0.0
5820,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5821,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5822,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5823,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5824,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5825,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5826,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5827,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5828,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5829,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5830,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5831,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5832,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5833,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5834,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5835,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5836,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5837,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5838,Female,25.0,20.0,10.0,20.0,15.0,10.0,75.0,1.0,2.0,20.0,1.0,1.0
5839,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5840,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5841,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5842,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5843,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5844,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5845,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5846,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5847,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5848,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5849,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5850,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5851,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5852,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5853,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5854,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5855,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5856,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5857,Female,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0
5858,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5859,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5860,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5861,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5862,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5863,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5864,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5865,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5866,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5867,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5868,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5869,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5870,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5871,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5872,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5873,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
5874,Female,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0
